cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,7BC,R,ML,preRiCTO,13.43712628395319,22.825467581620977,6.360443569099405,5.072850741189174,11.695523397237679,BC
15kg_10bpm,7BC,R,Resultant,preRiCTO,24.45744593687545,22.980531959751538,3.6599036131787224,1.793764016526299,42.42500147922853,BC
15kg_10bpm,7BC,R,Vertical,preRiCTO,25.809347110800253,28.013496964666604,2.460550069073594,3.4312551266455777,42.61354355964993,BC
15kg_10bpm,8BC,L,AP,preRiCTO,11.48492180090486,12.74889298207455,3.3887854955568577,7.386760787015512,17.105652403480292,BC
15kg_10bpm,8BC,L,ML,preRiCTO,16.76442319184765,8.051278014286995,5.86651252138704,22.199547505703922,22.857552592396,BC
15kg_10bpm,8BC,L,Resultant,preRiCTO,23.99988996526061,27.80543321513039,3.880921493624903,4.98790372202479,38.153735206944575,BC
15kg_10bpm,8BC,L,Vertical,preRiCTO,24.475134246684295,29.93947869137536,3.0396144572573034,2.627087267349732,38.07352256790907,BC
15kg_10bpm,8BC,R,AP,preRiCTO,12.332445166566435,8.885209639386172,2.01160624303924,13.88875459793559,18.042401154651206,BC
15kg_10bpm,8BC,R,ML,preRiCTO,13.96285019489393,22.099257343885405,7.514671658999139,9.118194594046221,12.390064712924234,BC
15kg_10bpm,8BC,R,Resultant,preRiCTO,24.943340486201496,24.684494800549142,3.8404968589190647,1.3559749230087148,42.60344176410296,BC
15kg_10bpm,8BC,R,Vertical,preRiCTO,25.785858405736924,26.947187646458463,2.754532942485789,2.69328298267993,43.24845759390873,BC
15kg_10bpm,9BC,L,AP,preRiCTO,9.47545925641377,11.104022612692463,3.116962051392981,4.647204647605341,14.146126268988517,BC
15kg_10bpm,9BC,L,ML,preRiCTO,10.309672049169661,6.793946282168703,3.477647664759434,12.135708374235902,14.672114034350937,BC
15kg_10bpm,9BC,L,Resultant,preRiCTO,25.62678545341983,26.51534256137335,2.9616675431460395,1.7347872793166523,43.17176631828114,BC
15kg_10bpm,9BC,L,Vertical,preRiCTO,25.611380201306673,27.553165987621046,2.6122572271759275,2.0027769322664497,42.516930291778834,BC
15kg_10bpm,9BC,R,AP,preRiCTO,7.412597183672384,8.897478311835313,3.3877744052318834,7.543018147987341,8.460598348922185,BC
15kg_10bpm,9BC,R,ML,preRiCTO,12.876958909572297,20.169513654049407,5.33929420203157,8.646064873126624,12.396694055991084,BC
15kg_10bpm,9BC,R,Resultant,preRiCTO,25.5677303410095,26.190929335291138,3.077483508681828,1.080550558620512,43.23883158213513,BC
15kg_10bpm,9BC,R,Vertical,preRiCTO,26.480137107182617,29.60287840986144,2.5693770647161904,1.3952893426257134,43.27861003817626,BC
15kg_10bpm,10CA,L,AP,preRiCTO,9.911458645939419,15.845203738612772,10.549881313645324,2.839293459727805,5.042651342039883,CA
15kg_10bpm,10CA,L,ML,preRiCTO,21.163063145468737,20.92447563580274,24.343203269786724,20.463247550040496,18.611572343536913,CA
15kg_10bpm,10CA,L,Resultant,preRiCTO,19.11359933576238,16.00394192587416,5.908358054818413,4.094697578792575,33.514212041634245,CA
15kg_10bpm,10CA,L,Vertical,preRiCTO,19.62859386939199,16.644976987953225,4.29254641468529,2.9160281626225752,34.70415657815005,CA
15kg_10bpm,10CA,R,AP,preRiCTO,13.604675690236824,19.922802145657204,16.48122123414138,4.912444808146976,7.27690484411642,CA
15kg_10bpm,10CA,R,ML,preRiCTO,15.192502701045381,9.422925749697638,10.254097633821457,18.294280724447052,19.706068072296993,CA
