cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,2BC,L,Vertical,postRiCTO,6.415932110615446,5.855997116561985,1.9236311576333571,3.9233016189726193,10.419930612717135,BC
15kg_10bpm,2BC,R,AP,postRiCTO,12.59950015737333,13.271474720909058,2.2297483845719746,15.299534506261619,14.746575149867217,BC
15kg_10bpm,2BC,R,ML,postRiCTO,19.252396183613406,34.483963361066195,12.881748050493794,8.472287725142134,8.238185268235965,BC
15kg_10bpm,2BC,R,Resultant,postRiCTO,6.484943528414334,10.342088986392824,4.540440615947989,1.713646962099761,6.154201072112408,BC
15kg_10bpm,2BC,R,Vertical,postRiCTO,6.761992130246903,10.442863069695365,1.7697876388015144,1.5514900489021222,8.212003001596596,BC
15kg_10bpm,3BC,L,AP,postRiCTO,11.756085269503036,18.025502785407696,6.162454947787319,8.4865850329679,10.89432005846899,BC
15kg_10bpm,3BC,L,ML,postRiCTO,14.59368568355904,8.075377303609015,7.233039800757568,18.64968822590904,19.49068366002785,BC
15kg_10bpm,3BC,L,Resultant,postRiCTO,6.925822999239673,6.588849131684013,3.389862425686211,4.355994460285803,10.737604210681182,BC
15kg_10bpm,3BC,L,Vertical,postRiCTO,5.91699797618428,6.812361943105917,2.57806520633952,2.348080993837964,8.926824043138557,BC
15kg_10bpm,3BC,R,AP,postRiCTO,10.709297852149612,12.262360353274268,1.9670649674017213,13.018883908081587,11.586532306785438,BC
15kg_10bpm,3BC,R,ML,postRiCTO,18.023266709298472,29.361860606549808,11.806590926940121,13.01699139092199,11.659825204319816,BC
15kg_10bpm,3BC,R,Resultant,postRiCTO,4.339454099517597,4.221255239794114,5.94063174196399,1.2626954999696203,4.533229955624081,BC
15kg_10bpm,3BC,R,Vertical,postRiCTO,5.524831400810874,9.110743611523738,2.8229731995050686,1.485356296792334,5.382922456658441,BC
15kg_10bpm,4BC,L,AP,postRiCTO,10.685178223787963,18.662371840531883,3.232555204118993,4.522207508915601,8.883604140589545,BC
15kg_10bpm,4BC,L,ML,postRiCTO,13.830817505064015,11.126252475478953,8.64937582180195,17.562022229941352,15.986409218459489,BC
15kg_10bpm,4BC,L,Resultant,postRiCTO,7.213778439000937,5.572122233875538,3.58181452109635,3.536214117663865,12.1628844987807,BC
15kg_10bpm,4BC,L,Vertical,postRiCTO,5.964183698688671,3.988529375230894,2.348244746182669,1.8191521101391683,10.695832846415755,BC
15kg_10bpm,4BC,R,AP,postRiCTO,11.079410261719994,15.778839118635624,2.076858275046309,10.915285128290835,10.897022643895065,BC
15kg_10bpm,4BC,R,ML,postRiCTO,15.432711738266761,24.782200926011704,10.260956711486454,10.978029823355966,10.841482649229972,BC
15kg_10bpm,4BC,R,Resultant,postRiCTO,5.347280464407058,7.413504477738376,3.8478770622891094,1.3352296490583713,6.502094710631013,BC
15kg_10bpm,4BC,R,Vertical,postRiCTO,6.031218668738512,9.279793362750251,1.557053137671217,2.109354842103576,7.203702392559101,BC
